method,m,n,s,k,loss,alpha,beta,time,RF,norm_RF,anc_loss_recall,inc_loss_recall,cls_loss_recall,anc_recall,inc_recall,cls_recall,taxa_RI,taxa_recall,taxa_precision,char_RI,char_recall,char_precision,L,back_mut_inf,par_evo_inf,back_mut_true,par_evo_true,loss_recall,loss_precision,loss_F1,flip01_correct,flip01_incorrect,flip10_correct,flip10_incorrect,TN,FN,FP,TP,ones,zeros,inTN,inFN,inFP,inTP
SPhyR_inK1,50,50,9,1,0.2,0.01,0.1,208.274,21,0.807692,0.440208,0.618364,0.36,0.641337,0.888626,0.442308,0.934694,0.7,0.951092,0.969796,0.487179,0.985666,-412.447,8,0,18,0,0.121951,0.47619,0.194175,50,24,2,2,2065,30,24,381,335,2165,2087,78,2,333,
SPhyR_inK1,50,50,9,1,0.2,0.01,0.2,420.062,18,0.75,0.493934,0.592755,0.23,0.656535,0.902844,0.403846,0.942041,0.7375,0.956332,0.972245,0.538462,0.986509,-612.548,6,0,18,0,0.170732,0.7,0.27451,51,30,2,1,2059,28,30,383,335,2165,2087,78,2,333,
SPhyR_inK1,50,50,9,1,0.2,0.01,0.3,957.535,16,0.695652,0.511265,0.643348,0.31,0.677812,0.946682,0.557692,0.952653,0.75,0.966812,0.971429,0.487179,0.987352,-858.473,7,0,18,0,0.146341,0.705882,0.242424,56,31,2,0,2058,22,31,389,335,2165,2087,78,2,333,
SPhyR_inK1,50,50,9,1,0.4,0.0001,0.1,349.87,10,0.5,0.240768,0.591723,0.193277,0.425532,0.902844,0.365385,0.945306,0.775,0.957205,0.974694,0.561404,0.994863,-432.43,5,0,20,0,0.05,0.8,0.0941176,54,19,3,1,2148,15,19,318,268,2232,2164,68,3,265,
SPhyR_inK1,50,50,9,1,0.4,0.0001,0.2,1325.78,14,0.636364,0.254062,0.618283,0.193277,0.452888,0.947867,0.365385,0.945306,0.775,0.957205,0.974694,0.561404,0.994863,-633.845,5,0,20,0,0.05,0.8,0.0941176,53,25,3,0,2142,15,25,318,268,2232,2164,68,3,265,
SPhyR_inK1,50,50,9,1,0.4,0.0001,0.3,14814.7,15,0.652174,0.338257,0.681285,0.235294,0.49848,0.900474,0.365385,0.937143,0.65,0.957205,0.968163,0.421053,0.994863,-886.676,12,0,20,0,0.06875,0.392857,0.117021,53,43,1,0,2122,15,45,318,268,2232,2164,68,3,265,
SPhyR_inK1,50,50,9,1,0.4,0.001,0.1,153.895,8,0.421053,0.230428,0.548487,0.226891,0.43465,0.905213,0.442308,0.950204,0.775,0.962445,0.977143,0.631579,0.994007,-414.668,3,0,20,0,0.05,1,0.0952381,58,11,3,1,2156,11,11,322,268,2232,2164,68,3,265,
SPhyR_inK1,50,50,9,1,0.4,0.001,0.2,324.286,14,0.636364,0.243722,0.592959,0.193277,0.431611,0.905213,0.365385,0.945306,0.775,0.957205,0.974694,0.561404,0.994863,-627.151,5,0,20,0,0.05,0.8,0.0941176,53,20,3,1,2147,16,20,317,268,2232,2164,68,3,265,
SPhyR_inK1,50,50,9,1,0.4,0.001,0.3,3857.06,15,0.625,0.415066,0.585547,0.218487,0.595745,0.907583,0.423077,0.92898,0.5875,0.952838,0.965714,0.438596,0.991438,-877.964,8,0,20,0,0.35625,0.558824,0.435115,51,29,1,1,2136,18,31,315,268,2232,2164,68,3,265,
SPhyR_inK1,50,50,9,1,0.4,0.01,0.1,99.1912,21,0.84,0.228951,0.5874,0.243697,0.392097,0.932464,0.461538,0.941224,0.7125,0.957205,0.973878,0.631579,0.990582,-406.051,4,0,20,0,0.0875,0.823529,0.158192,50,14,2,4,2152,22,15,311,268,2232,2164,68,3,265,
SPhyR_inK1,50,50,9,1,0.4,0.01,0.2,152.515,11,0.55,0.237814,0.592959,0.252101,0.410334,0.939573,0.480769,0.942041,0.7125,0.958079,0.973061,0.631579,0.989726,-615.221,4,0,20,0,0.0875,1,0.16092,54,12,2,3,2154,17,13,316,268,2232,2164,68,3,265,
SPhyR_inK1,50,50,9,1,0.4,0.01,0.3,851.875,12,0.545455,0.419498,0.622607,0.260504,0.583587,0.873223,0.461538,0.938776,0.5375,0.966812,0.964898,0.438596,0.990582,-878.667,9,0,20,0,0.38125,0.642105,0.478431,51,27,1,2,2138,19,29,314,268,2232,2164,68,3,265,
SPhyR_inK2,50,50,10,1,0.1,0.0001,0.1,1753.95,17,0.809524,0.784141,0.50791,0.642857,0.848649,0.554846,0.663366,0.96,0.722689,0.985533,0.968163,0.635417,0.996457,-382.379,13,0,6,0,0.619048,0.0938628,0.163009,56,13,0,0,2106,15,15,364,310,2190,2119,71,2,308,
SPhyR_inK2,50,50,10,1,0.1,0.0001,0.2,6116.15,18,0.782609,0.863436,0.736053,0.633929,0.881081,0.746539,0.673267,0.96,0.722689,0.985533,0.968163,0.635417,0.996457,-584.37,11,0,6,0,0.5,0.196262,0.281879,56,13,0,0,2106,15,15,364,310,2190,2119,71,2,308,
SPhyR_inK2,50,50,10,1,0.1,0.0001,0.3,12791.4,7,0.4375,0.854626,0.83597,0.767857,0.881081,0.86049,0.752475,0.96,0.798319,0.977396,0.969796,0.666667,0.995571,-844.696,11,0,6,0,0.833333,0.321101,0.463576,60,15,0,0,2104,11,17,368,310,2190,2119,71,2,308,
SPhyR_inK2,50,50,10,1,0.1,0.001,0.1,1536.84,15,0.75,0.76652,0.517069,0.642857,0.848649,0.591054,0.663366,0.96,0.722689,0.985533,0.968163,0.635417,0.996457,-382.658,11,0,6,0,0.619048,0.0935252,0.1625,56,13,0,0,2106,15,15,364,310,2190,2119,71,2,308,
SPhyR_inK2,50,50,10,1,0.1,0.001,0.2,2610.45,16,0.761905,0.828194,0.638634,0.607143,0.848649,0.693291,0.633663,0.96,0.722689,0.985533,0.968163,0.635417,0.996457,-584.649,9,0,6,0,0.285714,0.0603015,0.0995851,56,13,0,0,2106,15,15,364,310,2190,2119,71,2,308,
SPhyR_inK2,50,50,10,1,0.1,0.001,0.3,4354.57,14,0.7,0.854626,0.78851,0.696429,0.875676,0.804047,0.673267,0.964898,0.773109,0.985533,0.971429,0.65625,0.998229,-844.976,13,0,6,0,0.833333,0.269231,0.406977,60,15,0,0,2104,11,17,368,310,2190,2119,71,2,308,
SPhyR_inK2,50,50,10,1,0.1,0.01,0.1,984.955,8,0.470588,0.801762,0.805162,0.732143,0.886486,0.902023,0.752475,0.951837,0.638655,0.985533,0.979592,0.78125,0.996457,-381.27,3,0,6,0,0.5,0.875,0.636364,57,8,1,0,2112,14,9,365,310,2190,2119,71,2,308,
SPhyR_inK2,50,50,10,1,0.1,0.01,0.2,1295.82,15,0.75,0.792952,0.544546,0.678571,0.843243,0.591054,0.683168,0.96,0.722689,0.985533,0.968163,0.635417,0.996457,-587.454,12,0,6,0,0.666667,0.1,0.173913,56,13,0,0,2106,15,15,364,310,2190,2119,71,2,308,
SPhyR_inK2,50,50,10,1,0.1,0.01,0.3,3313.59,19,0.826087,0.762115,0.549542,0.607143,0.821622,0.56869,0.663366,0.96,0.722689,0.985533,0.968163,0.635417,0.996457,-842.697,15,0,6,0,0.619048,0.100775,0.173333,56,13,0,0,2106,15,15,364,310,2190,2119,71,2,308,
SPhyR_inK2,50,50,10,1,0.2,0.0001,0.1,5541.28,12,0.6,0.693727,0.755087,0.560976,0.783784,0.85836,0.613861,0.979592,0.89916,0.988246,0.973878,0.662921,0.998239,-370.985,10,0,10,0,0.676471,0.362205,0.471795,55,8,0,0,2136,8,11,345,293,2207,2144,63,3,290,
SPhyR_inK2,50,50,10,1,0.2,0.0001,0.2,11324.5,12,0.6,0.693727,0.755087,0.560976,0.783784,0.85836,0.613861,0.979592,0.89916,0.988246,0.973878,0.662921,0.998239,-579.844,10,0,10,0,0.676471,0.362205,0.471795,55,8,0,0,2136,8,11,345,293,2207,2144,63,3,290,
SPhyR_inK2,50,50,10,1,0.2,0.0001,0.3,4170.77,18,0.782609,0.715867,0.53343,0.520325,0.778378,0.621938,0.613861,0.964898,0.773109,0.985533,0.971429,0.640449,0.997359,-844.827,13,0,10,0,0.352941,0.0916031,0.145455,52,16,0,0,2128,11,19,342,293,2207,2144,63,3,290,
SPhyR_inK2,50,50,10,1,0.2,0.001,0.1,5373.78,12,0.6,0.693727,0.755087,0.560976,0.783784,0.85836,0.613861,0.979592,0.89916,0.988246,0.973878,0.662921,0.998239,-371.249,10,0,10,0,0.676471,0.362205,0.471795,55,8,0,0,2136,8,11,345,293,2207,2144,63,3,290,
SPhyR_inK2,50,50,10,1,0.2,0.001,0.2,6490.27,16,0.727273,0.697417,0.746366,0.520325,0.756757,0.817891,0.594059,0.979592,0.89916,0.988246,0.973878,0.662921,0.998239,-580.108,11,0,10,0,0.367647,0.337838,0.352113,55,8,0,0,2136,8,11,345,293,2207,2144,63,3,290,
SPhyR_inK2,50,50,10,1,0.2,0.001,0.3,5723.19,17,0.772727,0.712177,0.458576,0.536585,0.724324,0.469649,0.584158,0.964898,0.773109,0.985533,0.971429,0.640449,0.997359,-845.091,16,0,10,0,0.794118,0.12766,0.219959,52,16,0,0,2128,11,19,342,293,2207,2144,63,3,290,
SPhyR_inK2,50,50,10,1,0.2,0.01,0.1,2863.02,15,0.714286,0.741697,0.559593,0.552846,0.810811,0.628328,0.643564,0.968163,0.806723,0.985533,0.969796,0.640449,0.995599,-369.707,11,0,10,0,0.602941,0.165992,0.260317,50,9,0,1,2135,14,12,339,293,2207,2144,63,3,290,
SPhyR_inK2,50,50,10,1,0.2,0.01,0.2,3919.61,12,0.6,0.745387,0.784884,0.601626,0.810811,0.85836,0.653465,0.979592,0.89916,0.988246,0.973878,0.662921,0.998239,-582.759,11,0,10,0,0.720588,0.376923,0.494949,55,8,0,0,2136,8,11,345,293,2207,2144,63,3,290,
SPhyR_inK2,50,50,10,1,0.2,0.01,0.3,4403.83,12,0.6,0.693727,0.755087,0.560976,0.783784,0.85836,0.613861,0.979592,0.89916,0.988246,0.973878,0.662921,0.998239,-843.506,10,0,10,0,0.676471,0.362205,0.471795,55,8,0,0,2136,8,11,345,293,2207,2144,63,3,290,
SPhyR_inK2,50,50,10,1,0.4,0.0001,0.1,882.987,9,0.5,0.464646,0.591627,0.481752,0.675676,0.833866,0.643564,0.977959,0.806723,0.996383,0.977143,0.712766,0.999116,-379.801,2,0,12,0,0.0825688,1,0.152542,54,7,1,0,2179,6,9,306,255,2245,2185,60,3,252,
SPhyR_inK2,50,50,10,1,0.4,0.0001,0.2,875.144,13,0.65,0.501684,0.641043,0.481752,0.67027,0.830671,0.633663,0.971429,0.764706,0.993671,0.974694,0.680851,0.999116,-594.757,5,0,12,0,0.0825688,0.5625,0.144,50,11,1,0,2175,10,13,302,255,2245,2185,60,3,252,
SPhyR_inK2,50,50,10,1,0.4,0.0001,0.3,4512.52,12,0.631579,0.592593,0.69801,0.59854,0.740541,0.882854,0.722772,0.951837,0.672269,0.981917,0.973878,0.680851,0.998232,-859.224,8,0,12,0,0.366972,0.615385,0.45977,51,18,0,0,2167,9,21,303,255,2245,2185,60,3,252,
SPhyR_inK2,50,50,10,1,0.4,0.001,0.1,635.514,10,0.555556,0.575758,0.681537,0.627737,0.708108,0.863685,0.722772,0.988571,0.915966,0.996383,0.976327,0.712766,0.998232,-375.53,8,0,12,0,0.412844,0.517241,0.459184,53,7,1,0,2179,7,9,305,255,2245,2185,60,3,252,
SPhyR_inK2,50,50,10,1,0.4,0.001,0.2,1148.47,13,0.65,0.464646,0.591627,0.481752,0.675676,0.833866,0.643564,0.966531,0.722689,0.992767,0.977143,0.712766,0.999116,-592.683,2,0,12,0,0.0825688,0.818182,0.15,52,9,1,0,2177,8,11,304,255,2245,2185,60,3,252,
SPhyR_inK2,50,50,10,1,0.4,0.001,0.3,2691.32,12,0.631579,0.592593,0.69801,0.59854,0.740541,0.882854,0.722772,0.951837,0.672269,0.981917,0.973878,0.680851,0.998232,-859.454,8,0,12,0,0.366972,0.615385,0.45977,51,18,0,0,2167,9,21,303,255,2245,2185,60,3,252,
SPhyR_inK2,50,50,10,1,0.4,0.01,0.1,239.874,8,0.470588,0.501684,0.663006,0.562044,0.697297,0.904153,0.742574,0.974694,0.773109,0.996383,0.983673,0.797872,0.999116,-371.131,3,0,12,0,0.165138,1,0.283465,54,4,1,0,2182,6,6,306,255,2245,2185,60,3,252,
SPhyR_inK2,50,50,10,1,0.4,0.01,0.2,671.15,11,0.578947,0.59596,0.696637,0.627737,0.740541,0.881789,0.722772,0.97551,0.798319,0.994575,0.977143,0.712766,0.999116,-591.293,7,0,12,0,0.412844,0.652174,0.505618,52,8,1,0,2178,8,10,304,255,2245,2185,60,3,252,
SPhyR_inK2,50,50,10,1,0.4,0.01,0.3,1505.87,9,0.5,0.464646,0.591627,0.481752,0.675676,0.833866,0.643564,0.977959,0.806723,0.996383,0.977143,0.712766,0.999116,-859.578,2,0,12,0,0.0825688,1,0.152542,54,7,1,0,2179,6,9,306,255,2245,2185,60,3,252,
SPhyR_inK2,50,50,11,1,0.1,0.0001,0.1,25962.2,17,0.708333,0.522337,0.706987,0.404494,0.694737,0.906542,0.486111,0.946939,0.681319,0.968254,0.966531,0.521739,0.983885,-401.563,4,0,9,0,0.130435,0.352941,0.190476,43,16,4,0,2157,19,17,307,269,2231,2169,62,5,264,
SPhyR_inK2,50,50,11,1,0.1,0.0001,0.2,26070.5,25,0.892857,0.580756,0.570999,0.460674,0.663158,0.674974,0.527778,0.936327,0.802198,0.94709,0.965714,0.478261,0.984733,-616.094,18,0,9,0,0.369565,0.10559,0.164251,43,29,2,0,2142,19,32,307,269,2231,2169,62,5,264,
SPhyR_inK2,50,50,11,1,0.1,0.0001,0.3,27575.4,21,0.807692,0.608247,0.574756,0.438202,0.673684,0.703011,0.486111,0.942857,0.89011,0.94709,0.972245,0.565217,0.988126,-877.847,16,0,9,0,0.413043,0.131034,0.198953,49,37,1,0,2133,13,41,313,269,2231,2169,62,5,264,
SPhyR_inK2,50,50,11,1,0.1,0.001,0.1,19713.6,13,0.590909,0.573883,0.731781,0.561798,0.736842,0.904465,0.638889,0.953469,0.747253,0.970018,0.978776,0.717391,0.988974,-390.394,3,0,9,0,0.304348,0.933333,0.459016,48,10,3,1,2162,15,12,311,269,2231,2169,62,5,264,
SPhyR_inK2,50,50,11,1,0.1,0.001,0.2,25038.4,17,0.708333,0.522337,0.706987,0.404494,0.694737,0.906542,0.486111,0.946939,0.681319,0.968254,0.966531,0.521739,0.983885,-607.521,4,0,9,0,0.130435,0.352941,0.190476,43,16,4,0,2157,19,17,307,269,2231,2169,62,5,264,
SPhyR_inK2,50,50,11,1,0.1,0.001,0.3,25614.1,23,0.851852,0.52921,0.643125,0.460674,0.610526,0.777778,0.527778,0.936327,0.802198,0.94709,0.965714,0.478261,0.984733,-870.83,14,0,9,0,0.26087,0.123711,0.167832,43,29,2,0,2142,19,32,307,269,2231,2169,62,5,264,
SPhyR_inK2,50,50,11,1,0.1,0.01,0.1,1111.29,13,0.590909,0.4811,0.652141,0.370787,0.689474,0.86812,0.444444,0.958367,0.791209,0.971781,0.983673,0.717391,0.994063,-377.191,2,0,9,0,0.130435,0.428571,0.2,50,3,4,1,2170,13,4,313,269,2231,2169,62,5,264,
SPhyR_inK2,50,50,11,1,0.1,0.01,0.2,17282.5,12,0.571429,0.573883,0.731781,0.561798,0.736842,0.904465,0.638889,0.953469,0.758242,0.969136,0.978776,0.717391,0.988974,-599.322,3,0,9,0,0.304348,0.933333,0.459016,49,9,3,1,2163,14,11,312,269,2231,2169,62,5,264,
SPhyR_inK2,50,50,11,1,0.1,0.01,0.3,25054.4,24,0.888889,0.542955,0.574756,0.460674,0.610526,0.654206,0.527778,0.936327,0.802198,0.94709,0.965714,0.478261,0.984733,-868.641,18,0,9,0,0.26087,0.055814,0.091954,43,29,2,0,2142,19,32,307,269,2231,2169,62,5,264,
SPhyR_inK2,50,50,11,1,0.2,0.0001,0.1,4302.74,18,0.75,0.402817,0.567394,0.271845,0.584211,0.779855,0.375,0.937143,0.802198,0.947972,0.971429,0.555556,0.987288,-406.813,10,0,14,0,0.0595238,0.060241,0.0598802,43,25,1,1,2183,19,29,269,232,2268,2207,61,5,227,
SPhyR_inK2,50,50,11,1,0.2,0.0001,0.2,25743.3,19,0.76,0.369014,0.547497,0.242718,0.568421,0.777778,0.347222,0.937143,0.802198,0.947972,0.971429,0.555556,0.987288,-618.801,10,0,14,0,0.0595238,0.0595238,0.0595238,43,25,1,1,2183,19,29,269,232,2268,2207,61,5,227,
SPhyR_inK2,50,50,11,1,0.2,0.0001,0.3,27279.9,24,0.857143,0.507042,0.637997,0.407767,0.594737,0.775701,0.527778,0.938776,0.747253,0.954145,0.960816,0.422222,0.981356,-897.818,13,0,14,0,0.214286,0.107784,0.143426,40,54,1,0,2154,21,58,267,232,2268,2207,61,5,227,
SPhyR_inK2,50,50,11,1,0.2,0.001,0.1,2401.68,18,0.75,0.402817,0.567394,0.271845,0.584211,0.779855,0.375,0.937143,0.802198,0.947972,0.971429,0.555556,0.987288,-402.415,10,0,14,0,0.0595238,0.060241,0.0598802,43,25,1,1,2183,19,29,269,232,2268,2207,61,5,227,
SPhyR_inK2,50,50,11,1,0.2,0.001,0.2,7606.91,20,0.8,0.473239,0.674583,0.417476,0.626316,0.876428,0.458333,0.937143,0.802198,0.947972,0.971429,0.555556,0.987288,-614.403,8,0,14,0,0.202381,0.386364,0.265625,43,25,1,1,2183,19,29,269,232,2268,2207,61,5,227,
SPhyR_inK2,50,50,11,1,0.2,0.001,0.3,3915.82,23,0.884615,0.464789,0.587291,0.281553,0.552632,0.757009,0.388889,0.943673,0.846154,0.951499,0.970612,0.577778,0.985593,-894.286,13,0,14,0,0.0119048,0.00436681,0.00638978,43,33,2,1,2176,19,36,269,232,2268,2207,61,5,227,
SPhyR_inK2,50,50,11,1,0.2,0.01,0.1,1589.13,15,0.681818,0.290141,0.538511,0.281553,0.542105,0.871236,0.402778,0.945306,0.593407,0.973545,0.972245,0.644444,0.984746,-390.109,0,0,14,0,0,nan,nan,42,9,4,4,2202,23,10,265,232,2268,2207,61,5,227,
SPhyR_inK2,50,50,11,1,0.2,0.01,0.2,738.057,18,0.75,0.402817,0.567394,0.271845,0.584211,0.779855,0.375,0.937143,0.802198,0.947972,0.971429,0.555556,0.987288,-611.88,10,0,14,0,0.0595238,0.060241,0.0598802,43,25,1,1,2183,19,29,269,232,2268,2207,61,5,227,
SPhyR_inK2,50,50,11,1,0.2,0.01,0.3,11570.2,18,0.75,0.402817,0.567394,0.271845,0.584211,0.779855,0.375,0.937143,0.802198,0.947972,0.971429,0.555556,0.987288,-878.077,10,0,14,0,0.0595238,0.060241,0.0598802,43,25,1,1,2183,19,29,269,232,2268,2207,61,5,227,
SPhyR_inK2,50,50,11,1,0.4,0.0001,0.1,25715.4,19,0.76,0.432292,0.608034,0.364407,0.557895,0.836968,0.430556,0.960816,0.758242,0.977072,0.96898,0.511111,0.986441,-395.946,8,0,16,0,0.29703,0.416667,0.346821,41,13,3,1,2214,18,15,253,218,2282,2224,58,5,213,
SPhyR_inK2,50,50,11,1,0.4,0.0001,0.2,25845.7,20,0.769231,0.46875,0.610469,0.305085,0.563158,0.793354,0.402778,0.937143,0.802198,0.947972,0.965714,0.488889,0.983898,-620.538,9,0,16,0,0.326733,0.452055,0.37931,39,28,1,1,2197,20,32,251,218,2282,2224,58,5,213,
SPhyR_inK2,50,50,11,1,0.4,0.0001,0.3,25425.9,20,0.8,0.523438,0.558125,0.440678,0.573684,0.708204,0.583333,0.943673,0.813187,0.954145,0.969796,0.555556,0.985593,-887.559,14,0,16,0,0.39604,0.206186,0.271186,39,37,1,0,2188,19,41,252,218,2282,2224,58,5,213,
SPhyR_inK2,50,50,11,1,0.4,0.001,0.1,9959.84,20,0.8,0.401042,0.570298,0.288136,0.463158,0.775701,0.388889,0.953469,0.67033,0.97619,0.972245,0.6,0.986441,-382.849,9,0,16,0,0.049505,0.128205,0.0714286,38,11,4,1,2217,21,12,250,218,2282,2224,58,5,213,
SPhyR_inK2,50,50,11,1,0.4,0.001,0.2,25700.8,21,0.807692,0.455729,0.533171,0.322034,0.557895,0.706127,0.444444,0.960816,0.758242,0.977072,0.96898,0.511111,0.986441,-611.919,14,0,16,0,0.346535,0.244755,0.286885,41,13,3,1,2214,18,15,253,218,2282,2224,58,5,213,
SPhyR_inK2,50,50,11,1,0.4,0.001,0.3,25756.1,17,0.708333,0.541667,0.589775,0.347458,0.6,0.731049,0.444444,0.937143,0.802198,0.947972,0.965714,0.488889,0.983898,-884.733,14,0,16,0,0.376238,0.294574,0.330435,40,27,1,1,2198,19,31,252,218,2282,2224,58,5,213,
SPhyR_inK2,50,50,11,1,0.4,0.01,0.1,3584.14,15,0.681818,0.427083,0.60073,0.364407,0.547368,0.825545,0.430556,0.953469,0.67033,0.97619,0.966531,0.511111,0.983898,-378.059,7,0,16,0,0.29703,0.810811,0.434783,39,8,3,4,2219,23,10,248,218,2282,2224,58,5,213,
SPhyR_inK2,50,50,11,1,0.4,0.01,0.2,8544.92,16,0.695652,0.526042,0.629337,0.457627,0.636842,0.836968,0.583333,0.953469,0.67033,0.97619,0.972245,0.6,0.986441,-602.309,7,0,16,0,0.366337,0.948718,0.528571,38,11,4,1,2217,21,12,250,218,2282,2224,58,5,213,
SPhyR_inK2,50,50,11,1,0.4,0.01,0.3,25711,20,0.769231,0.541667,0.550213,0.322034,0.594737,0.687435,0.402778,0.937143,0.802198,0.947972,0.965714,0.488889,0.983898,-882.082,15,0,16,0,0.366337,0.256944,0.302041,40,27,1,1,2198,19,31,252,218,2282,2224,58,5,213,
SPhyR_inK2,50,50,12,1,0.1,0.0001,0.1,24377.2,18,0.666667,0.489726,0.685647,0.607595,0.657277,0.897787,0.761905,0.969796,0.888889,0.974182,0.952653,0.767442,0.959391,-444.784,4,0,8,0,0,0,nan,57,29,2,0,2163,6,30,301,247,2253,2190,63,3,244,
SPhyR_inK2,50,50,12,1,0.1,0.0001,0.2,26366.9,24,0.8,0.479452,0.619345,0.607595,0.643192,0.812434,0.761905,0.969796,0.888889,0.974182,0.954286,0.767442,0.961083,-643.182,7,0,8,0,0,0,nan,55,33,2,0,2159,8,34,299,247,2253,2190,63,3,244,
SPhyR_inK2,50,50,12,1,0.1,0.0001,0.3,28073.6,19,1,0,0.0577223,0.0379747,0,0.0779768,0.047619,0.413061,0.984127,0.3821,0.483265,0.930233,0.467005,-2958.81,0,0,8,0,0,nan,nan,0,0,3,231,2193,294,0,13,247,2253,2190,63,3,244,
SPhyR_inK2,50,50,12,1,0.1,0.001,0.1,781.325,14,0.56,0.452055,0.678627,0.594937,0.619718,0.916754,0.746032,0.973061,0.952381,0.974182,0.964082,0.906977,0.966159,-423.452,0,0,8,0,0,nan,nan,53,19,3,1,2174,11,19,296,247,2253,2190,63,3,244,
SPhyR_inK2,50,50,12,1,0.1,0.001,0.2,28454,22,0.758621,0.479452,0.685647,0.607595,0.643192,0.897787,0.761905,0.969796,0.888889,0.974182,0.953469,0.767442,0.960237,-638.772,4,0,8,0,0,0,nan,54,29,2,1,2163,10,30,297,247,2253,2190,63,3,244,
SPhyR_inK2,50,50,12,1,0.1,0.001,0.3,25786.5,19,1,0,0.0577223,0.0379747,0,0.0779768,0.047619,0.413061,0.984127,0.3821,0.483265,0.930233,0.467005,-2420.02,0,0,8,0,0,nan,nan,0,0,3,231,2193,294,0,13,247,2253,2190,63,3,244,
SPhyR_inK2,50,50,12,1,0.1,0.01,0.1,564.507,20,0.714286,0.455479,0.700468,0.594937,0.610329,0.909378,0.746032,0.973061,0.952381,0.974182,0.964082,0.906977,0.966159,-414.444,3,0,8,0,0,0,nan,50,19,3,2,2174,15,19,292,247,2253,2190,63,3,244,
SPhyR_inK2,50,50,12,1,0.1,0.01,0.2,1874.67,14,0.56,0.486301,0.710608,0.620253,0.643192,0.916754,0.761905,0.973061,0.952381,0.974182,0.964898,0.906977,0.967005,-624.805,1,0,8,0,0.0338983,0.666667,0.0645161,54,19,3,1,2174,10,19,297,247,2253,2190,63,3,244,
SPhyR_inK2,50,50,12,1,0.1,0.01,0.3,28670.9,22,0.758621,0.479452,0.685647,0.607595,0.643192,0.897787,0.761905,0.969796,0.888889,0.974182,0.953469,0.767442,0.960237,-890.182,4,0,8,0,0,0,nan,54,29,2,1,2163,10,30,297,247,2253,2190,63,3,244,
SPhyR_inK2,50,50,12,1,0.2,0.0001,0.1,26740.2,23,0.793103,0.41194,0.63779,0.544444,0.586854,0.872497,0.761905,0.950204,0.857143,0.95525,0.949388,0.75,0.956118,-439.785,6,0,12,0,0.137255,0.168675,0.151351,40,38,3,0,2197,13,39,251,215,2285,2232,53,4,211,
SPhyR_inK2,50,50,12,1,0.2,0.0001,0.2,27357.9,30,0.909091,0.408955,0.557981,0.433333,0.586854,0.785037,0.619048,0.952653,0.84127,0.958692,0.953469,0.65,0.963713,-652.199,10,0,12,0,0.0686275,0.0457516,0.054902,37,59,1,0,2174,16,62,248,215,2285,2232,53,4,211,
SPhyR_inK2,50,50,12,1,0.2,0.0001,0.3,25443.1,30,0.909091,0.429851,0.572306,0.366667,0.600939,0.774499,0.52381,0.954286,0.793651,0.962995,0.958367,0.6,0.970464,-903.143,11,0,12,0,0.0686275,0.0426829,0.0526316,38,66,0,0,2166,15,70,249,215,2285,2232,53,4,211,
SPhyR_inK2,50,50,12,1,0.2,0.001,0.1,23377.3,19,0.703704,0.432836,0.660982,0.322222,0.652582,0.943098,0.460317,0.954286,0.920635,0.95611,0.989388,0.825,0.994937,-413.608,3,0,12,0,0.0980392,0.5,0.163934,40,26,4,0,2210,13,26,251,215,2285,2232,53,4,211,
SPhyR_inK2,50,50,12,1,0.2,0.001,0.2,25015.4,18,0.642857,0.534328,0.624147,0.266667,0.70892,0.900948,0.380952,0.953469,0.84127,0.959552,0.983673,0.725,0.992405,-633.379,4,0,12,0,0.392157,0.384615,0.38835,39,30,3,1,2205,15,31,249,215,2285,2232,53,4,211,
SPhyR_inK2,50,50,12,1,0.2,0.001,0.3,33580,30,0.909091,0.429851,0.570941,0.366667,0.600939,0.772392,0.52381,0.954286,0.793651,0.962995,0.958367,0.6,0.970464,-903.336,11,0,12,0,0.0686275,0.0411765,0.0514706,38,66,0,0,2166,15,70,249,215,2285,2232,53,4,211,
SPhyR_inK2,50,50,12,1,0.2,0.01,0.1,733.954,13,0.541667,0.432836,0.618008,0.311111,0.624413,0.85353,0.444444,0.961633,0.888889,0.965577,0.987755,0.85,0.992405,-400.719,3,0,12,0,0.137255,0.264151,0.180645,39,14,4,5,2222,19,14,245,215,2285,2232,53,4,211,
SPhyR_inK2,50,50,12,1,0.2,0.01,0.2,33456.1,19,0.703704,0.432836,0.660982,0.322222,0.652582,0.943098,0.460317,0.953469,0.920635,0.95525,0.989388,0.825,0.994937,-621.92,3,0,12,0,0.0980392,0.454545,0.16129,39,27,4,0,2209,14,27,250,215,2285,2232,53,4,211,
SPhyR_inK2,50,50,12,1,0.2,0.01,0.3,27847.8,30,0.909091,0.420896,0.572306,0.433333,0.596244,0.785037,0.619048,0.952653,0.84127,0.958692,0.953469,0.65,0.963713,-903.099,11,0,12,0,0.0686275,0.0454545,0.0546875,37,59,1,0,2174,16,62,248,215,2285,2232,53,4,211,
SPhyR_inK2,50,50,12,1,0.4,0.0001,0.1,26080.6,9,0.409091,0.29563,0.557839,0.294118,0.521127,0.954689,0.539683,0.982041,0.968254,0.982788,0.983673,0.76087,0.992366,-406.313,1,0,17,0,0.036036,1,0.0695652,45,13,3,1,2232,11,13,244,203,2297,2242,55,3,200,
